division,calendar_week,paid_views,organic_views,google_impressions,email_impressions,facebook_impressions,affiliate_impressions,overall_views,sales,total_impressions,total_views,sov_google_pct,sov_email_pct,sov_facebook_pct,sov_affiliate_pct,sales_per_1000_impressions,sales_per_view,efficiency_google,efficiency_email,efficiency_facebook,efficiency_affiliate,grp_proxy,reach_proxy,frequency_proxy,wow_total_impressions_pct,wow_sales_pct,wow_facebook_impressions_pct,wow_google_impressions_pct,z_total_impressions,z_sales,z_facebook_impressions,z_google_impressions,is_anomaly_period
Y,2019-03-09,320,1594,315548,308728.4644,24369,10241,1894,44106,658886.4643999999,3808,47.89,46.86,3.7,1.55,66.9402,11.5825,0.1398,0.1429,1.8099,4.3068,85.74,219629.0,3.0,-1.66,-16.91,42.43,1.11,-0.238,-0.555,-0.595,-0.096,0
Y,2019-03-16,791,1672,304141,283991.6576,49095,12867,1717,59974,650094.6576,4180,46.78,43.68,7.55,1.98,92.2543,14.3478,0.1972,0.2112,1.2216,4.6611,84.59,216698.0,3.0,-1.33,35.98,101.46,-3.61,-0.257,-0.205,-0.404,-0.13,0
Y,2019-03-23,539,3387,390721,283958.6515,65467,9188,3540,54606,749334.6514999999,7466,52.14,37.89,8.74,1.23,72.8726,7.314,0.1398,0.1923,0.8341,5.9432,97.51,249778.0,3.0,15.27,-8.95,33.35,28.47,-0.042,-0.323,-0.278,0.132,0
Y,2019-03-30,420,4717,246668,347715.309,81343,10206,4385,51809,685932.309,9522,35.96,50.69,11.86,1.49,75.5308,5.441,0.21,0.149,0.6369,5.0763,89.26,228644.0,3.0,-8.46,-5.12,24.25,-36.87,-0.18,-0.385,-0.156,-0.305,0
Y,2019-04-06,1542,5049,294512,291024.7841,36374,8366,5994,49287,630276.7841,12585,46.73,46.17,5.77,1.33,78.199,3.9163,0.1674,0.1694,1.355,5.8913,82.01,210092.0,3.0,-8.11,-4.87,-55.28,19.4,-0.301,-0.441,-0.502,-0.16,0
Y,2019-04-13,1901,4868,389799,282585.069,68612,8852,6334,48228,749848.069,13103,51.98,37.69,9.15,1.18,64.317,3.6807,0.1237,0.1707,0.7029,5.4483,97.57,249949.0,3.0,18.97,-2.15,88.63,32.35,-0.041,-0.464,-0.254,0.129,0
Y,2019-04-20,2473,5055,370856,306738.0543,93852,7254,7091,55709,778700.0543,14619,47.63,39.39,12.05,0.93,71.541,3.8107,0.1502,0.1816,0.5936,7.6798,101.33,259567.0,3.0,3.85,15.51,36.79,-4.86,0.022,-0.299,-0.059,0.072,0
Y,2019-04-27,2973,3674,293636,356559.752,85198,7677,5560,50740,743070.752,12207,39.52,47.98,11.47,1.03,68.2842,4.1566,0.1728,0.1423,0.5956,6.6094,96.69,247690.0,3.0,-4.58,-8.92,-9.22,-20.82,-0.055,-0.409,-0.126,-0.162,0
Y,2019-05-04,3906,3524,363782,254077.2886,52142,4599,7496,47207,674600.2886,14926,53.93,37.66,7.73,0.68,69.9777,3.1627,0.1298,0.1858,0.9054,10.2646,87.78,224867.0,3.0,-9.21,-6.96,-38.8,23.89,-0.204,-0.487,-0.381,0.051,0
Y,2019-05-11,4008,4690,298297,209280.4691,70620,5784,8439,55312,583981.4691,17137,51.08,35.84,12.09,0.99,94.7153,3.2276,0.1854,0.2643,0.7832,9.5629,75.99,194660.0,3.0,-13.43,17.17,35.44,-18.0,-0.401,-0.308,-0.238,-0.148,0
Y,2019-05-18,5440,5754,249307,246417.7612,106508,5088,10701,41919,607320.7612000001,21895,41.05,40.57,17.54,0.84,69.0228,1.9145,0.1681,0.1701,0.3936,8.2388,79.03,202440.0,3.0,4.0,-24.21,50.82,-16.42,-0.35,-0.603,0.038,-0.297,0
Y,2019-05-25,6031,5511,351067,240156.0803,121917,5971,10761,51639,719111.0803,22303,48.82,33.4,16.95,0.83,71.8095,2.3153,0.1471,0.215,0.4236,8.6483,93.57,239704.0,3.0,18.41,23.19,14.47,40.82,-0.107,-0.389,0.157,0.012,0
Y,2019-06-01,8254,5996,315371,209740.8326,39832,4934,13321,51986,569877.8326,27571,55.34,36.8,6.99,0.87,91.2231,1.8855,0.1648,0.2479,1.3051,10.5363,74.15,189959.0,3.0,-20.75,0.67,-67.33,-10.17,-0.432,-0.381,-0.475,-0.096,0
Y,2019-06-08,35987,8626,303665,194464.3837,98355,6203,44211,33655,602687.3837,88824,50.39,32.27,16.32,1.03,55.8416,0.3789,0.1108,0.1731,0.3422,5.4256,78.42,200896.0,3.0,5.76,-35.26,146.92,-3.71,-0.361,-0.786,-0.025,-0.132,0
Y,2019-06-15,23277,8647,203923,209827.5396,114459,7371,32401,59592,535580.5396,64325,38.08,39.18,21.37,1.38,111.2662,0.9264,0.2922,0.284,0.5206,8.0847,69.69,178527.0,3.0,-11.13,77.07,16.37,-32.85,-0.506,-0.213,0.099,-0.434,0
Y,2019-06-22,9168,7371,135536,251609.6518,100045,6491,15439,51150,493681.6518,31978,27.45,50.97,20.27,1.31,103.6093,1.5995,0.3774,0.2033,0.5113,7.8801,64.24,164561.0,3.0,-7.82,-14.17,-12.59,-33.54,-0.598,-0.4,-0.012,-0.642,0
Y,2019-06-29,9402,7167,259757,258762.2462,62699,5186,17117,43279,586404.2461999999,33686,44.3,44.13,10.69,0.88,73.804,1.2848,0.1666,0.1673,0.6903,8.3454,76.3,195468.0,3.0,18.78,-15.39,-37.33,91.65,-0.396,-0.573,-0.299,-0.265,0
Y,2019-07-06,8898,8185,335935,241837.8094,53816,5333,16689,40177,636921.8094,33772,52.74,37.97,8.45,0.84,63.08,1.1897,0.1196,0.1661,0.7466,7.5337,82.88,212307.0,3.0,8.61,-7.17,-14.17,29.33,-0.286,-0.642,-0.368,-0.034,0
Y,2019-07-13,8879,12531,398401,153085.7807,129075,8058,21114,53658,688619.7807,42524,57.86,22.23,18.74,1.17,77.9211,1.2618,0.1347,0.3505,0.4157,6.659,89.61,229540.0,3.0,8.12,33.55,139.85,18.59,-0.174,-0.344,0.212,0.156,0
Y,2019-07-20,8062,17191,321212,321825.4635,72236,7595,24487,49738,722868.4635000001,49740,44.44,44.52,9.99,1.05,68.8064,1.0,0.1548,0.1545,0.6885,6.5488,94.06,240956.0,3.0,4.97,-7.31,-44.04,-19.37,-0.099,-0.431,-0.226,-0.079,0
Y,2019-07-27,12996,14235,345449,203381.8787,88091,6829,26830,31969,643750.8787,54061,53.66,31.59,13.68,1.06,49.6605,0.5914,0.0925,0.1572,0.3629,4.6814,83.77,214584.0,3.0,-10.94,-35.73,21.95,7.55,-0.271,-0.823,-0.104,-0.005,0
Y,2019-08-03,26218,18016,163966,160708.2193,34559,4866,44183,48636,364099.2193,88417,45.03,44.14,9.49,1.34,133.579,0.5501,0.2966,0.3026,1.4073,9.9951,47.38,121366.0,3.0,-43.44,52.13,-60.77,-52.54,-0.879,-0.455,-0.516,-0.556,0
Y,2019-08-10,13321,20436,203426,196212.2675,43739,6473,33170,32514,449850.26749999996,66927,45.22,43.62,9.72,1.44,72.2774,0.4858,0.1598,0.1657,0.7434,5.023,58.54,149950.0,3.0,23.55,-33.15,26.56,24.07,-0.693,-0.811,-0.445,-0.436,0
Y,2019-08-17,13654,19260,252162,214223.3768,67182,5611,32569,48053,539178.3768,65483,46.77,39.73,12.46,1.04,89.1226,0.7338,0.1906,0.2243,0.7153,8.5641,70.16,179726.0,3.0,19.86,47.79,53.6,23.96,-0.499,-0.468,-0.265,-0.288,0
Y,2019-08-24,14030,13630,359623,212946.9267,50794,6263,27062,70454,629626.9267,54722,57.12,33.82,8.07,0.99,111.898,1.2875,0.1959,0.3309,1.3871,11.2492,81.93,209876.0,3.0,16.78,46.62,-24.39,42.62,-0.302,0.027,-0.391,0.038,0
Y,2019-08-31,14029,8884,243571,231086.9865,54338,7014,22688,51498,536009.9865,45601,45.44,43.11,10.14,1.31,96.0766,1.1293,0.2114,0.2229,0.9477,7.3422,69.75,178670.0,3.0,-14.87,-26.91,6.98,-32.27,-0.506,-0.392,-0.364,-0.314,0
Y,2019-09-07,12944,7110,338346,287388.2875,130108,4915,20007,58710,760757.2875,40061,44.47,37.78,17.1,0.65,77.1731,1.4655,0.1735,0.2043,0.4512,11.9451,98.99,253586.0,3.0,41.93,14.0,139.44,38.91,-0.017,-0.233,0.22,-0.027,0
Y,2019-09-14,13274,6289,202902,365278.534,121833,5628,18418,59494,695641.534,37981,29.17,52.51,17.51,0.81,85.5239,1.5664,0.2932,0.1629,0.4883,10.5711,90.52,231881.0,3.0,-8.56,1.34,-6.36,-40.03,-0.158,-0.215,0.156,-0.438,0
Y,2019-09-21,13307,5856,201971,371057.6875,195133,4826,18114,52600,772987.6875,37277,26.13,48.0,25.24,0.62,68.0477,1.4111,0.2604,0.1418,0.2696,10.8993,100.58,257663.0,3.0,11.12,-11.59,60.16,-0.46,0.01,-0.367,0.721,-0.44,0
Y,2019-09-28,15955,7607,400748,219674.1465,506397,6779,23606,56554,1133598.1465,47168,35.35,19.38,44.67,0.6,49.8889,1.199,0.1411,0.2574,0.1117,8.3425,147.51,377866.0,3.0,46.65,7.52,159.51,98.42,0.794,-0.28,3.119,0.163,1
Y,2019-10-05,4451,9121,401910,317167.9583,149516,5739,12542,93063,874332.9583,26114,45.97,36.28,17.1,0.66,106.4389,3.5637,0.2316,0.2934,0.6224,16.2159,113.77,291444.0,3.0,-22.87,64.56,-70.47,0.29,0.23,0.526,0.37,0.166,0
Y,2019-10-12,3720,5130,341710,337381.68,171599,4296,8869,82582,854986.6799999999,17719,39.97,39.46,20.07,0.5,96.5886,4.6606,0.2417,0.2448,0.4812,19.223,111.25,284996.0,3.0,-2.21,-11.26,14.77,-14.98,0.188,0.295,0.54,-0.016,0
Y,2019-10-19,6379,5310,312404,300834.6621,140635,6226,11320,99690,760099.6621000001,23009,41.1,39.58,18.5,0.82,131.1539,4.3327,0.3191,0.3314,0.7089,16.0119,98.91,253367.0,3.0,-11.1,20.72,-18.04,-8.58,-0.018,0.673,0.301,-0.105,0
Y,2019-10-26,4726,6080,609290,295609.3104,137555,6069,10438,71907,1048523.3104000001,21244,58.11,28.19,13.12,0.58,68.5793,3.3848,0.118,0.2433,0.5228,11.8482,136.44,349508.0,3.0,37.95,-27.87,-2.19,95.03,0.609,0.059,0.277,0.795,0
Y,2019-11-02,5367,6997,774870,270825.9847,143144,6347,12578,99896,1195186.9847,24942,64.83,22.66,11.98,0.53,83.5819,4.0051,0.1289,0.3689,0.6979,15.7391,155.52,398396.0,3.0,13.99,38.92,4.06,27.18,0.928,0.677,0.32,1.298,0
Y,2019-11-09,5407,9256,1663697,435496.6201,241315,9330,14418,139019,2349838.6201,29081,70.8,18.53,10.27,0.4,59.1611,4.7804,0.0836,0.3192,0.5761,14.9002,305.77,783280.0,3.0,96.61,39.16,68.58,114.71,3.438,1.542,1.077,3.995,1
Y,2019-11-16,5786,12776,1736634,562124.1857,426918,4779,18393,151564,2730455.1857000003,36955,63.6,20.59,15.64,0.18,55.5087,4.1013,0.0873,0.2696,0.355,31.7146,355.3,910152.0,3.0,16.2,9.02,76.91,4.38,4.266,1.819,2.507,4.216,1
Y,2019-11-23,3630,11361,1515977,304950.6853,891461,5826,14819,171592,2718214.6853,29810,55.77,11.22,32.8,0.21,63.1267,5.7562,0.1132,0.5627,0.1925,29.4528,353.7,906072.0,3.0,-0.45,13.21,108.81,-12.71,4.239,2.261,6.085,3.546,1
Y,2019-11-30,3892,8896,1528407,560747.7834,524184,4591,12412,268802,2617929.7834,25200,58.38,21.42,20.02,0.18,102.6773,10.6667,0.1759,0.4794,0.5128,58.5498,340.65,872643.0,3.0,-3.69,56.65,-41.2,0.82,4.021,4.409,3.256,3.584,1
Y,2019-12-07,3813,7308,673385,514985.8677,546675,5108,11529,246999,1740153.8677,22650,38.7,29.59,31.42,0.29,141.9409,10.905,0.3668,0.4796,0.4518,48.3553,226.43,580051.0,3.0,-33.53,-8.11,4.29,-55.94,2.113,3.927,3.429,0.99,1
Y,2019-12-14,4508,8126,217713,307843.3475,516428,4041,11501,192125,1046025.3474999999,24135,20.81,29.43,49.37,0.39,183.6715,7.9604,0.8825,0.6241,0.372,47.5439,136.11,348675.0,3.0,-39.89,-22.22,-5.53,-67.67,0.603,2.715,3.196,-0.393,1
Y,2019-12-21,3600,7496,183690,311098.7726,261128,4584,11308,128506,760500.7726,22404,24.15,40.91,34.34,0.6,168.9755,5.7359,0.6996,0.4131,0.4921,28.0336,98.96,253500.0,3.0,-27.3,-33.11,-49.44,-15.63,-0.017,1.309,1.229,-0.496,0
Y,2019-12-28,3410,8090,379934,212781.8393,69035,6731,11285,78019,668481.8393,22785,56.84,31.83,10.33,1.01,116.7107,3.4241,0.2053,0.3667,1.1301,11.591,86.99,222827.0,3.0,-12.1,-39.29,-73.56,106.83,-0.217,0.194,-0.251,0.1,0
Y,2020-01-04,14687,9329,187927,246158.647,64189,6123,23445,92592,504397.647,47461,37.26,48.8,12.73,1.21,183.5695,1.9509,0.4927,0.3761,1.4425,15.122,65.63,168133.0,3.0,-24.55,18.68,-7.02,-50.54,-0.574,0.516,-0.288,-0.483,0
Y,2020-01-11,4106,12558,166657,326516.6572,86899,5920,16777,64071,585992.6572,33441,28.44,55.72,14.83,1.01,109.3375,1.9159,0.3844,0.1962,0.7373,10.8228,76.25,195331.0,3.0,16.18,-30.8,35.38,-11.32,-0.397,-0.114,-0.113,-0.548,0
Y,2020-01-18,8294,12546,191790,309163.7686,99475,7357,19768,70422,607785.7686000001,40608,31.56,50.87,16.37,1.21,115.8665,1.7342,0.3672,0.2278,0.7079,9.5721,79.09,202595.0,3.0,3.72,9.91,14.47,15.08,-0.349,0.026,-0.016,-0.471,0
Y,2020-01-25,10714,11791,355433,255767.2356,78104,5878,22467,53213,695182.2356,44972,51.13,36.79,11.24,0.85,76.5454,1.1832,0.1497,0.2081,0.6813,9.0529,90.46,231727.0,3.0,14.38,-24.44,-21.48,85.32,-0.159,-0.354,-0.181,0.025,0
Y,2020-02-01,13810,14031,383394,796596.7609,26257,6247,27180,57879,1212494.7609,55021,31.62,65.7,2.17,0.52,47.7355,1.0519,0.151,0.0727,2.2043,9.2651,157.77,404165.0,3.0,74.41,8.77,-66.38,7.87,0.965,-0.251,-0.58,0.11,0
Y,2020-02-08,12375,13663,401667,292148.7967,112282,4982,25820,49217,811079.7967000001,51858,49.52,36.02,13.84,0.61,60.6808,0.9491,0.1225,0.1685,0.4383,9.879,105.54,270360.0,3.0,-33.11,-14.97,327.63,4.77,0.093,-0.442,0.083,0.165,0
Y,2020-02-15,11815,16391,281827,231160.2677,205088,5732,27854,88094,723807.2677,56060,38.94,31.94,28.33,0.79,121.7092,1.5714,0.3126,0.3811,0.4295,15.3688,94.18,241269.0,3.0,-10.76,78.99,82.65,-29.84,-0.097,0.417,0.798,-0.198,0
Y,2020-02-22,9564,15466,291352,332065.5888,192817,7692,25773,90010,823926.5888,50803,35.36,40.3,23.4,0.93,109.2452,1.7717,0.3089,0.2711,0.4668,11.7018,107.21,274642.0,3.0,13.83,2.17,-5.98,3.38,0.121,0.459,0.703,-0.169,0
Y,2020-02-29,8020,13804,278020,239645.4878,115236,6670,21408,72229,639571.4878,43232,43.47,37.47,18.02,1.04,112.9334,1.6707,0.2598,0.3014,0.6268,10.8289,83.22,213190.0,3.0,-22.38,-19.75,-40.24,-4.58,-0.28,0.066,0.105,-0.21,0
Z,2018-01-06,165,346,440,939300.8528,156226,43811,223,113911,1139777.8528,734,0.04,82.41,13.71,3.84,99.9414,155.1921,258.8886,0.1213,0.7291,2.6001,57.79,379926.0,3.0,,,,,-0.589,-0.32,-0.277,-0.913,0
Z,2018-01-06,887,376,940,512646.3434,89989,26445,317,60627,630020.3434,1580,0.15,81.37,14.28,4.2,96.2302,38.3715,64.4968,0.1183,0.6737,2.2926,31.94,210007.0,3.0,-44.72,-46.78,-42.4,113.64,-0.95,-0.797,-0.456,-0.912,0
Z,2018-01-13,101,571,347,1358202.838,24364,37350,611,107477,1420263.838,1283,0.02,95.63,1.72,2.63,75.674,83.7701,309.732,0.0791,4.4113,2.8776,72.01,473421.0,3.0,125.43,77.28,-72.93,-63.09,-0.391,-0.378,-0.634,-0.913,0
Z,2018-01-13,286,296,111,740733.4401,15233,25077,298,78949,781154.4401,880,0.01,94.83,1.95,3.21,101.0671,89.7148,711.2523,0.1066,5.1828,3.1483,39.61,260385.0,3.0,-45.0,-26.54,-37.48,-68.01,-0.843,-0.633,-0.658,-0.913,0
Z,2018-01-20,873,128,716,1152331.809,81574,57746,344,115549,1292367.809,1345,0.06,89.16,6.31,4.47,89.4088,85.91,161.3813,0.1003,1.4165,2.001,65.53,430789.0,3.0,65.44,46.36,435.51,545.05,-0.481,-0.305,-0.479,-0.912,0
Z,2018-01-20,883,865,311,628893.6704,54409,35391,287,62141,719004.6704,2035,0.04,87.47,7.57,4.92,86.4264,30.5361,199.8103,0.0988,1.1421,1.7558,36.45,239668.0,3.0,-44.37,-46.22,-33.3,-56.56,-0.887,-0.784,-0.552,-0.913,0
Z,2018-01-27,232,149,64,1121306.43,139465,34921,199,128988,1295756.43,580,0.0,86.54,10.76,2.7,99.5465,222.3931,2015.4375,0.115,0.9249,3.6937,65.7,431919.0,3.0,80.22,107.57,156.33,-79.42,-0.479,-0.185,-0.322,-0.913,0
Z,2018-01-27,410,698,780,611535.9823,85635,23809,792,77247,721759.9823,1900,0.11,84.73,11.86,3.3,107.0259,40.6563,99.0346,0.1263,0.902,3.2444,36.59,240587.0,3.0,-44.3,-40.11,-38.6,1118.75,-0.885,-0.648,-0.468,-0.912,0
Z,2018-02-03,773,509,233,1095665.449,80376,27728,786,136013,1204002.449,2068,0.02,91.0,6.68,2.3,112.9674,65.7703,583.7468,0.1241,1.6922,4.9053,61.05,401334.0,3.0,66.81,76.08,-6.14,-70.13,-0.544,-0.122,-0.482,-0.913,0
Z,2018-02-03,287,860,349,597782.3976,47924,17173,280,61764,663228.3976,1427,0.05,90.13,7.23,2.59,93.1263,43.2824,176.9742,0.1033,1.2888,3.5966,33.63,221076.0,3.0,-44.91,-54.59,-40.38,49.79,-0.926,-0.787,-0.57,-0.913,0
Z,2018-02-10,660,3,379,1165445.713,79818,35288,553,107352,1280930.713,1216,0.03,90.98,6.23,2.75,83.8078,88.2829,283.2507,0.0921,1.345,3.0422,64.95,426977.0,3.0,93.14,73.81,66.55,8.6,-0.489,-0.379,-0.484,-0.913,0
Z,2018-02-10,291,389,245,636118.3025,47875,20607,994,55428,704845.3025,1674,0.03,90.25,6.79,2.92,78.6385,33.1111,226.2367,0.0871,1.1578,2.6898,35.74,234948.0,3.0,-44.97,-48.37,-40.02,-35.36,-0.897,-0.844,-0.57,-0.913,0
Z,2018-02-17,225,508,639,1702189.849,185419,33811,699,162716,1922058.849,1432,0.03,88.56,9.65,1.76,84.6571,113.6285,254.6416,0.0956,0.8776,4.8125,97.45,640686.0,3.0,172.69,193.56,287.3,160.82,-0.036,0.117,-0.198,-0.912,0
Z,2018-02-17,490,353,720,928568.43,113801,23009,999,87439,1066098.4300000002,1842,0.07,87.1,10.67,2.16,82.0178,47.4696,121.4431,0.0942,0.7684,3.8002,54.05,355366.0,3.0,-44.53,-46.26,-38.62,12.68,-0.641,-0.557,-0.392,-0.912,0
Z,2018-02-24,123,316,439,1489188.88,139,26692,425,151149,1516458.88,864,0.03,98.2,0.01,1.76,99.6723,174.941,344.303,0.1015,1087.4029,5.6627,76.89,505486.0,3.0,42.24,72.86,-99.88,-39.03,-0.322,0.014,-0.699,-0.913,0
Z,2018-02-24,906,846,312,812682.4773,248,15764,919,88508,829006.4773,2671,0.04,98.03,0.03,1.9,106.7639,33.1367,283.6795,0.1089,356.8871,5.6146,42.03,276335.0,3.0,-45.33,-41.44,78.42,-28.93,-0.809,-0.548,-0.699,-0.913,0
Z,2018-03-03,390,725,700,1135028.616,28194,28972,938,135461,1192894.616,2053,0.06,95.15,2.36,2.43,113.5566,65.982,193.5157,0.1193,4.8046,4.6756,60.48,397632.0,3.0,43.89,53.05,11268.55,124.36,-0.551,-0.127,-0.623,-0.912,0
Z,2018-03-03,129,754,84,618994.7399,19853,17875,788,73396,656806.7399,1671,0.01,94.24,3.02,2.72,111.7467,43.9234,873.7619,0.1186,3.697,4.1061,33.3,218936.0,3.0,-44.94,-45.82,-29.58,-88.0,-0.931,-0.683,-0.646,-0.913,0
Z,2018-03-10,333,393,614,1266345.055,120648,31188,386,148232,1418795.055,1112,0.04,89.25,8.5,2.2,104.4774,133.3022,241.4202,0.1171,1.2286,4.7529,71.94,472932.0,3.0,116.01,101.96,507.71,630.95,-0.392,-0.013,-0.373,-0.912,0
Z,2018-03-10,728,340,706,690519.4887,78489,17805,137,74723,787519.4887,1205,0.09,87.68,9.97,2.26,94.884,62.0108,105.8399,0.1082,0.952,4.1967,39.93,262506.0,3.0,-44.49,-49.59,-34.94,14.98,-0.838,-0.671,-0.487,-0.912,0
Z,2018-03-17,629,967,169,1248684.729,13028,32833,206,147990,1294714.729,1802,0.01,96.44,1.01,2.54,114.3032,82.1254,875.6805,0.1185,11.3594,4.5074,65.64,431572.0,3.0,64.4,98.05,-83.4,-76.06,-0.479,-0.015,-0.664,-0.913,0
Z,2018-03-17,535,239,765,680692.1145,8834,17364,723,76965,707655.1145,1497,0.11,96.19,1.25,2.45,108.7606,51.4128,100.6078,0.1131,8.7124,4.4324,35.88,235885.0,3.0,-45.34,-47.99,-32.19,352.66,-0.895,-0.651,-0.676,-0.912,0
Z,2018-03-24,582,551,980,1137811.37,102971,50675,429,123236,1292437.37,1562,0.08,88.04,7.97,3.92,95.3516,78.8963,125.751,0.1083,1.1968,2.4319,65.53,430812.0,3.0,82.64,60.12,1065.62,28.1,-0.481,-0.236,-0.421,-0.912,0
Z,2018-03-24,678,830,29,620719.6798,62198,24302,281,82083,707248.6798,1789,0.0,87.77,8.79,3.44,116.0596,45.8821,2830.4483,0.1322,1.3197,3.3776,35.86,235750.0,3.0,-45.28,-33.39,-39.6,-97.04,-0.895,-0.605,-0.531,-0.913,0
Z,2018-03-31,1,288,243,1146559.549,65773,39180,741,129508,1251755.549,1030,0.02,91.6,5.25,3.13,103.4611,125.7359,532.9547,0.113,1.969,3.3055,63.47,417252.0,3.0,76.99,57.78,5.75,737.93,-0.51,-0.18,-0.522,-0.913,0
Z,2018-03-31,214,483,110,624925.9518,36262,20145,293,57910,681442.9518,990,0.02,91.71,5.32,2.96,84.9814,58.4949,526.4545,0.0927,1.597,2.8747,34.55,227148.0,3.0,-45.56,-55.28,-44.87,-54.73,-0.913,-0.822,-0.601,-0.913,0
Z,2018-04-07,128,602,312567,1124329.752,140045,27412,428,103628,1604353.752,1158,19.48,70.08,8.73,1.71,64.5917,89.4888,0.3315,0.0922,0.74,3.7804,81.34,534785.0,3.0,135.43,78.95,286.2,284051.82,-0.26,-0.412,-0.321,-0.591,0
Z,2018-04-07,999,187,159573,612966.9978,98719,17684,581,54685,888942.9978,1767,17.95,68.95,11.11,1.99,61.5169,30.9479,0.3427,0.0892,0.5539,3.0923,45.07,296314.0,3.0,-44.59,-47.23,-29.51,-48.95,-0.766,-0.851,-0.432,-0.749,0
Z,2018-04-14,271,678,493807,1361447.523,95120,26672,988,114121,1977046.523,1937,24.98,68.86,4.81,1.35,57.723,58.9164,0.2311,0.0838,1.1998,4.2787,100.24,659016.0,3.0,122.4,108.69,-3.65,209.46,0.003,-0.318,-0.442,-0.404,0
Z,2018-04-14,333,775,253201,742172.0634,67081,18669,960,64551,1081123.0633999999,2068,23.42,68.65,6.2,1.73,59.7074,31.2142,0.2549,0.087,0.9623,3.4577,54.81,360374.0,3.0,-45.32,-43.44,-29.48,-48.72,-0.63,-0.762,-0.518,-0.652,0
Z,2018-04-21,559,959,440780,1105455.72,64488,34272,251,147938,1644995.72,1769,26.8,67.2,3.92,2.08,89.9321,83.628,0.3356,0.1338,2.294,4.3166,83.4,548332.0,3.0,52.16,129.18,-3.87,74.08,-0.232,-0.015,-0.525,-0.459,0
Z,2018-04-21,962,963,251265,602571.3173,44255,23103,258,70056,921194.3173,2183,27.28,65.41,4.8,2.51,76.0491,32.0916,0.2788,0.1163,1.583,3.0323,46.71,307065.0,3.0,-44.0,-52.65,-31.37,-43.0,-0.744,-0.713,-0.58,-0.654,0
Z,2018-04-28,457,905,486736,1269600.141,41602,24282,775,121363,1822220.141,2137,26.71,69.67,2.28,1.33,66.6017,56.7913,0.2493,0.0956,2.9172,4.9981,92.39,607407.0,3.0,97.81,73.24,-5.99,93.71,-0.106,-0.253,-0.587,-0.412,0
Z,2018-04-28,684,950,266994,692721.3919,26112,17965,139,77031,1003792.3919,1773,26.6,69.01,2.6,1.79,76.74,43.4467,0.2885,0.1112,2.95,4.2878,50.89,334597.0,3.0,-44.91,-36.53,-37.23,-45.15,-0.685,-0.65,-0.629,-0.638,0
Z,2018-05-05,235,993,545180,1071705.199,86033,23723,939,122237,1726641.199,2167,31.57,62.07,4.98,1.37,70.7947,56.4084,0.2242,0.1141,1.4208,5.1527,87.54,575547.0,3.0,72.01,58.69,229.48,104.19,-0.174,-0.245,-0.467,-0.351,0
Z,2018-05-05,263,508,293335,584781.9688,52311,16564,881,85252,946991.9688,1652,30.98,61.75,5.52,1.75,90.024,51.6053,0.2906,0.1458,1.6297,5.1468,48.01,315664.0,3.0,-45.15,-30.26,-39.2,-46.19,-0.725,-0.577,-0.558,-0.611,0
Z,2018-05-12,644,209,724007,931886.671,97695,32770,988,150034,1786358.671,1841,40.53,52.17,5.47,1.83,83.9887,81.4959,0.2072,0.161,1.5357,4.5784,90.57,595453.0,3.0,88.64,75.99,86.76,146.82,-0.132,0.004,-0.435,-0.167,0
Z,2018-05-12,503,774,385461,508024.2758,55651,20673,654,67765,969809.2758,1931,39.75,52.38,5.74,2.13,69.8746,35.0932,0.1758,0.1334,1.2177,3.2779,49.17,323270.0,3.0,-45.71,-54.83,-43.04,-46.76,-0.709,-0.733,-0.549,-0.516,0
Z,2018-05-19,233,284,740801,1016520.483,8983,25854,141,119827,1792158.483,658,41.34,56.72,0.5,1.44,66.8618,182.1079,0.1618,0.1179,13.3393,4.6348,90.87,597386.0,3.0,84.79,76.83,-83.86,92.19,-0.127,-0.267,-0.675,-0.15,0
Z,2018-05-19,268,825,407850,554295.4223,5371,21078,90,60036,988594.4223,1183,41.26,56.07,0.54,2.13,60.7286,50.7489,0.1472,0.1083,11.1778,2.8483,50.12,329531.0,3.0,-44.84,-49.9,-40.21,-44.94,-0.696,-0.803,-0.685,-0.493,0
Z,2018-05-26,762,8,734631,1227143.758,24946,30248,684,104244,2016968.758,1454,36.42,60.84,1.24,1.5,51.6835,71.6946,0.1419,0.0849,4.1788,3.4463,102.26,672323.0,3.0,104.02,73.64,364.46,80.12,0.032,-0.407,-0.632,-0.156,0
Z,2018-05-26,798,692,393654,669142.074,17065,21629,161,68739,1101490.074,1651,35.74,60.75,1.55,1.96,62.4055,41.6348,0.1746,0.1027,4.0281,3.1781,55.85,367163.0,3.0,-45.39,-34.06,-31.59,-46.41,-0.616,-0.725,-0.653,-0.507,0
Z,2018-06-02,864,148,564773,897273.6248,81339,31482,191,123367,1574867.6247999999,1203,35.86,56.97,5.16,2.0,78.3348,102.5495,0.2184,0.1375,1.5167,3.9187,79.85,524956.0,3.0,42.98,79.47,376.64,43.47,-0.281,-0.235,-0.479,-0.331,0
Z,2018-06-02,728,783,307350,489235.5528,57101,21197,455,78725,874883.5528,1966,35.13,55.92,6.53,2.42,89.9834,40.0432,0.2561,0.1609,1.3787,3.714,44.36,291628.0,3.0,-44.45,-36.19,-29.8,-45.58,-0.776,-0.635,-0.545,-0.596,0
